curso,modulo,id_modulo,recurso,medio,tipo,lugar,criterio,metadatos_completos
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,54,e4.png?v=3,foto,E4 Ítem 19,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,55,e4.png?v=3,foto,E4 Ítem 20,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,56,e4.png?v=3,foto,E4 Ítem 21,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,57,e4.png?v=3,foto,E4 Ítem 22,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,58,e4.png?v=3,foto,E4 Ítem 23,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,59,e4.png?v=3,foto,E4 Ítem 24,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,60,e4.png?v=3,foto,E4 Ítem 25,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Prevención y control de infecciones intrahospitalarias,28,61,oficio-plano-leyenda.png?v=3,foto,E5 Retroalimentación,Frame del error en cada pregunta incorrecta,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,1,e1.png?v=3,foto,E1 Contextualización · explorar,Observar el escenario del AE con hotspots ligados a criterio,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,2,e2.png?v=3,3d,E2 AE1 etapa 1 (hotspot),"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,3,e2.png?v=3,foto,E2 AE1 etapa 2 (match),"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,4,e2.png?v=3,foto,E2 AE1 etapa 3 (order),"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,5,e2.png?v=3,foto,E2 AE1 etapa 4 (choice),"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,6,e2.png?v=3,foto,E2 AE1 etapa 5 (choice),"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,7,e2.png?v=3,foto,E2 AE1 etapa 6 (reflect),"Aplica técnicas de comunicación efectiva con el fin de conocer las características, habilidades, necesidades e intereses de los adultos mayores en relación con los ámbitos social y recreativo.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,8,e2.png?v=3,3d,E2 AE2 etapa 1 (hotspot),"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,9,e2.png?v=3,foto,E2 AE2 etapa 2 (match),"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,10,e2.png?v=3,foto,E2 AE2 etapa 3 (order),"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,11,e2.png?v=3,foto,E2 AE2 etapa 4 (choice),"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,12,e2.png?v=3,foto,E2 AE2 etapa 5 (choice),"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,13,e2.png?v=3,foto,E2 AE2 etapa 6 (reflect),"Planifica y programa actividades recreativas para el desarrollo integral del adulto mayor, de acuerdo a su motivación y condiciones de dependencia física y psíquica, considerando los recursos que brinda la comunidad, la situación ambiental, elementos de seguridad, materiales, vestuario y recursos económicos.",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,14,e3.png?v=3,foto,E3 Situación 1,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,15,e3.png?v=3,foto,E3 Situación 2,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,16,e3.png?v=3,foto,E3 Situación 3,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,17,e3.png?v=3,foto,E3 Situación 4,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,18,e3.png?v=3,foto,E3 Situación 5,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,19,e3.png?v=3,foto,E3 Situación 6,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,20,e3.png?v=3,foto,E3 Situación 7,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,21,e3.png?v=3,foto,E3 Situación 8,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,22,e3.png?v=3,foto,E3 Situación 9,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,23,e3.png?v=3,foto,E3 Situación 10,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,24,e3.png?v=3,foto,E3 Situación 11,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,25,e3.png?v=3,foto,E3 Situación 12,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,26,e3.png?v=3,foto,E3 Situación 13,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,27,e3.png?v=3,foto,E3 Situación 14,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,28,e3.png?v=3,foto,E3 Situación 15,Decidir en la situación con evidencia visible,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,29,e3.png?v=3,interactive-procedure,E3 Situación final 3D,"Recorrer el procedimiento (armar, instalar, diagnosticar) en el equipo",1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,30,e4.png?v=3,foto,E4 Ítem 1,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,31,e4.png?v=3,foto,E4 Ítem 2,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,32,e4.png?v=3,foto,E4 Ítem 3,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,33,e4.png?v=3,foto,E4 Ítem 4,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,34,e4.png?v=3,foto,E4 Ítem 5,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,35,e4.png?v=3,foto,E4 Ítem 6,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,36,e4.png?v=3,foto,E4 Ítem 7,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,37,e4.png?v=3,foto,E4 Ítem 8,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,38,e4.png?v=3,foto,E4 Ítem 9,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,39,e4.png?v=3,foto,E4 Ítem 10,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,40,e4.png?v=3,foto,E4 Ítem 11,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,41,e4.png?v=3,foto,E4 Ítem 12,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,42,e4.png?v=3,foto,E4 Ítem 13,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,43,e4.png?v=3,foto,E4 Ítem 14,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,44,e4.png?v=3,foto,E4 Ítem 15,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,45,e4.png?v=3,foto,E4 Ítem 16,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,46,e4.png?v=3,foto,E4 Ítem 17,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,47,e4.png?v=3,foto,E4 Ítem 18,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,48,e4.png?v=3,foto,E4 Ítem 19,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,49,e4.png?v=3,foto,E4 Ítem 20,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,50,e4.png?v=3,foto,E4 Ítem 21,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,51,e4.png?v=3,foto,E4 Ítem 22,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,52,e4.png?v=3,foto,E4 Ítem 23,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,53,e4.png?v=3,foto,E4 Ítem 24,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,54,e4.png?v=3,foto,E4 Ítem 25,Imagen real del estímulo; el dato se lee en la figura,1
"Atención de Enfermería, mención Adulto Mayor",Necesidades psicosociales del adulto mayor,29,55,oficio-plano-leyenda.png?v=3,foto,E5 Retroalimentación,Frame del error en cada pregunta incorrecta,1
"Atención de Enfermería, mención Adulto Mayor",Orientación familiar para el cuidado del adulto mayor,30,1,e1.png?v=3,foto,E1 Contextualización · explorar,Observar el escenario del AE con hotspots ligados a criterio,1
